,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9
Time (raw),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts)
0.004119366,0.0835,0.0835,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004129482,0.0835,0.0835,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004139598,0.0802,0.0835,0.0578,0.0706,0.0706,0.0176,0.0286,0.0835,0.0867
0.004149714,0.0802,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0867
0.00415983,0.0802,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004169946,0.0802,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0867
0.004180062,0.0802,0.0802,0.061,0.0706,0.0706,0.0247,0.0215,0.0835,0.0867
0.004190178,0.0802,0.0802,0.0578,0.0706,0.0706,0.0247,0.0215,0.0835,0.0835
0.004200293,0.0802,0.0802,0.061,0.0706,0.0706,0.0176,0.0215,0.0835,0.0867
0.004210409,0.0802,0.0802,0.0578,0.0706,0.0706,0.0247,0.0215,0.0835,0.0867
0.004220525,0.0802,0.0802,0.0578,0.0706,0.0706,0.0247,0.0215,0.0835,0.0867
0.004230641,0.0802,0.0802,0.061,0.0706,0.0706,0.0176,0.0215,0.0835,0.0867
0.004240756,0.0802,0.0802,0.0578,0.0706,0.0706,0.0247,0.0286,0.0835,0.0867
0.004250872,0.0802,0.0802,0.0578,0.0706,0.0706,0.0247,0.0286,0.0835,0.0867
0.004260988,0.0802,0.0802,0.061,0.0706,0.0706,0.0247,0.0215,0.0835,0.0867
0.004271105,0.0802,0.0802,0.061,0.0706,0.0706,0.0247,0.0215,0.0835,0.0867
0.00428122,0.0802,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0867
0.004291336,0.0802,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004301452,0.0802,0.0802,0.061,0.0706,0.0706,0.0247,0.0215,0.0835,0.0835
0.004311568,0.0802,0.0802,0.061,0.0706,0.0706,0.0247,0.0286,0.0835,0.0835
0.004321684,0.077,0.0802,0.0578,0.0706,0.0706,0.0176,0.0286,0.0835,0.0835
0.004331799,0.0802,0.0802,0.061,0.0674,0.0706,0.0176,0.0286,0.0835,0.0835
0.004341915,0.077,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004352031,0.077,0.0802,0.061,0.0706,0.0706,0.0247,0.0215,0.0835,0.0835
0.004362147,0.077,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004372263,0.077,0.0802,0.061,0.0706,0.0706,0.0176,0.0322,0.0835,0.0835
0.004382379,0.077,0.0802,0.061,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004392495,0.077,0.077,0.061,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004402611,0.077,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004412727,0.077,0.0802,0.0578,0.0706,0.0706,0.0247,0.0215,0.0835,0.0835
0.004422842,0.077,0.077,0.0578,0.0706,0.0706,0.0247,0.0215,0.0835,0.0835
0.004432958,0.077,0.0802,0.0578,0.0706,0.0706,0.0176,0.0215,0.0835,0.0835
0.004443074,0.077,0.0802,0.0578,0.0706,0.0706,0.0247,0.0286,0.0835,0.0835
0.00445319,0.077,0.077,0.061,0.0706,0.0706,0.0176,0.0215,0.0867,0.0835
0.004463305,0.077,0.077,0.061,0.0706,0.0706,0.0247,0.0286,0.0835,0.0835
0.004473421,0.077,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0867,0.0835
0.004483537,0.077,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004493654,0.077,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004503769,0.077,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004513885,0.077,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0867,0.0835
0.004524001,0.077,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0867,0.0835
0.004534117,0.077,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004544232,0.077,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004554348,0.077,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004564464,0.077,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.00457458,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004584695,0.077,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.00459481,0.0738,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004604928,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004615044,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004625159,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0286,0.0835,0.0835
0.004635275,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004645391,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004655507,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0286,0.0835,0.0835
0.004665622,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004675738,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004685854,0.0738,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.00469597,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004706085,0.0738,0.077,0.061,0.0706,0.0738,0.0176,0.0286,0.0835,0.0835
0.004716201,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0286,0.0835,0.0835
0.004726318,0.0738,0.077,0.061,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004736434,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004746549,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004756665,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0286,0.0835,0.0835
0.004766781,0.0738,0.077,0.061,0.0706,0.0738,0.0176,0.0286,0.0835,0.0835
0.004776897,0.0738,0.077,0.061,0.0706,0.0738,0.0176,0.0322,0.0835,0.0835
0.004787012,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0867
0.004797128,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0286,0.0835,0.0835
0.004807244,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.00481736,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004827475,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0286,0.0835,0.0835
0.004837592,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004847708,0.0738,0.0738,0.0578,0.0706,0.0738,0.0247,0.0286,0.0835,0.0835
0.004857824,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0286,0.0835,0.0835
0.004867939,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004878055,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004888171,0.0738,0.077,0.0578,0.0706,0.0738,0.0247,0.0215,0.0835,0.0835
0.004898287,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004908402,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004918518,0.0738,0.077,0.0578,0.0706,0.0738,0.0176,0.0215,0.0835,0.0835
0.004928634,0.0738,0.077,0.0578,0.0706,0.077,0.0176,0.0215,0.0835,0.0835
0.00493875,0.0738,0.0738,0.0578,0.0706,0.077,0.0176,0.0215,0.0835,0.0867
0.004948866,0.0738,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0835,0.0835
0.004958982,0.0738,0.077,0.0578,0.0706,0.077,0.0176,0.0322,0.0835,0.0867
0.004969098,0.0738,0.077,0.0578,0.0706,0.077,0.0247,0.0286,0.0835,0.0867
0.004979214,0.0738,0.077,0.0578,0.0706,0.077,0.0247,0.0286,0.0835,0.0867
0.004989329,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.004999444,0.0738,0.077,0.0578,0.0706,0.077,0.0247,0.0322,0.0835,0.0867
0.005009561,0.0738,0.077,0.0578,0.0706,0.077,0.0176,0.0322,0.0835,0.0867
0.005019677,0.0738,0.077,0.0578,0.0706,0.077,0.0247,0.025,0.0835,0.0867
0.005029792,0.0738,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0835,0.0867
0.005039907,0.0738,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0835,0.0867
0.005050024,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005060141,0.0738,0.077,0.0578,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.005070257,0.0738,0.0738,0.0578,0.0706,0.077,0.0247,0.0322,0.0835,0.0867
0.005080372,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005090488,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005100604,0.0706,0.0738,0.0578,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005110721,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.005120835,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.005130951,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005141067,0.0706,0.0738,0.0578,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005151183,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.005161298,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.005171414,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005181531,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.005191647,0.0706,0.0738,0.0578,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005201762,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.005211878,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005221994,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.00523211,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005242226,0.0706,0.0738,0.0578,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005252341,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005262457,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005272573,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.005282689,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.005292805,0.0706,0.0738,0.0578,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.005302921,0.0706,0.077,0.0578,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.005313037,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005323153,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.005333268,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.005343384,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005353499,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.005363616,0.0706,0.0738,0.0578,0.0706,0.077,0.0247,0.0322,0.0899,0.0867
0.005373731,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.005383847,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005393963,0.0706,0.0738,0.0578,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005404079,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.005414196,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005424311,0.0706,0.077,0.0578,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.005434427,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005444543,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.005454659,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.005464774,0.0706,0.077,0.061,0.0738,0.077,0.0247,0.025,0.0899,0.0867
0.00547489,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.005485006,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.005495122,0.0706,0.0738,0.061,0.0738,0.077,0.0176,0.0322,0.0867,0.0867
0.005505238,0.0706,0.077,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.005515354,0.0706,0.0738,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.00552547,0.0706,0.077,0.061,0.0738,0.077,0.0247,0.0322,0.0867,0.0867
0.005535584,0.0706,0.0738,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.005545701,0.0706,0.0738,0.061,0.0738,0.077,0.0247,0.025,0.0867,0.0867
0.005555817,0.0706,0.0738,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.005565933,0.0706,0.0738,0.061,0.0738,0.077,0.0247,0.025,0.0867,0.0867
0.005576049,0.0706,0.0738,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.005586164,0.0706,0.077,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.00559628,0.0706,0.0738,0.061,0.0738,0.077,0.0247,0.025,0.0867,0.0867
0.005606396,0.0706,0.077,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.005616513,0.0706,0.077,0.061,0.0738,0.077,0.0176,0.0322,0.0867,0.0867
0.005626628,0.0706,0.077,0.061,0.0738,0.077,0.0176,0.025,0.0867,0.0867
0.005636744,0.0706,0.077,0.061,0.0738,0.077,0.0176,0.0322,0.0867,0.0867
0.00564686,0.0706,0.077,0.061,0.0738,0.077,0.0247,0.025,0.0867,0.0867
0.005656976,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005667091,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005677207,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005687323,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005697439,0.0706,0.077,0.061,0.0738,0.077,0.0247,0.0322,0.0867,0.0867
0.005707554,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.00571767,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005727787,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005737903,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005748018,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005758134,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.00576825,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005778366,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005788482,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005798597,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0899
0.005808713,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005818829,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0899
0.005828945,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005839061,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005849177,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005859293,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.005869409,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.005879524,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.00588964,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.005899756,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005909872,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005919987,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.005930103,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.005940219,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005950336,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005960451,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.005970567,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.005980683,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.005990799,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.006000914,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.00601103,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.006021146,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.006051532,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.00606165,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.006071767,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.006081882,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.006091998,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.006102114,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.00611223,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.006122346,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.006132461,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.006142577,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.006152693,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0899
0.006162809,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0899
0.006172924,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0867,0.0867
0.006183041,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0899
0.006193157,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0899
0.006203273,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0899
0.006213388,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0867,0.0899
0.006223504,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0899
0.00623362,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0899
0.006243736,0.0706,0.0738,0.061,0.0738,0.077,0.0247,0.0322,0.0867,0.0899
0.006253851,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.0322,0.0867,0.0867
0.006263967,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.006274083,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0867,0.0867
0.006284199,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0899,0.0867
0.006294315,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006304431,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006314547,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006324663,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006334779,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006344893,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.00635501,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.006365127,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0899,0.0867
0.006375242,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.006385357,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.006395473,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.006405591,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.006415706,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.0322,0.0899,0.0867
0.006425821,0.0706,0.0738,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.006435937,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0867,0.0867
0.006446053,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.006456169,0.0706,0.0738,0.061,0.0738,0.077,0.0247,0.0322,0.0899,0.0867
0.006466284,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.025,0.0899,0.0867
0.0064764,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006486516,0.0706,0.077,0.061,0.0706,0.077,0.0211,0.025,0.0899,0.0867
0.006496632,0.0706,0.077,0.061,0.0706,0.077,0.0176,0.0322,0.0899,0.0867
0.006506748,0.0706,0.0738,0.061,0.0706,0.077,0.0211,0.0322,0.0899,0.0867
0.006516864,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.00652698,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.0322,0.0899,0.0867
0.006537097,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006547212,0.0706,0.077,0.061,0.0706,0.077,0.0211,0.025,0.0899,0.0867
0.006567469,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.0322,0.0899,0.0867
0.006577661,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.006597995,0.0706,0.0738,0.061,0.0706,0.077,0.0247,0.025,0.0899,0.0867
0.00660811,0.0706,0.077,0.061,0.0706,0.077,0.0211,0.025,0.0899,0.0867
0.006618227,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0931,0.0867
0.006628343,0.0706,0.077,0.061,0.0706,0.077,0.0247,0.025,0.0931,0.0867
0.006638458,0.0706,0.077,0.061,0.0706,0.077,0.0211,0.025,0.0931,0.0867
0.006648574,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.025,0.0931,0.0867
0.006658691,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.0322,0.0931,0.0867
0.006668807,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.025,0.0931,0.0867
0.006678922,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.025,0.0899,0.0867
0.006689038,0.0706,0.077,0.061,0.0738,0.077,0.0247,0.0322,0.0899,0.0867
0.006699154,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.025,0.0899,0.0867
0.00670927,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.025,0.0899,0.0867
0.006719385,0.0706,0.077,0.061,0.0738,0.077,0.0247,0.0322,0.0899,0.0867
0.006729501,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.0322,0.0899,0.0867
0.006739617,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.025,0.0899,0.0867
0.006749732,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.0322,0.0899,0.0867
0.006759848,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.025,0.0899,0.0867
0.006769965,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.0322,0.0899,0.0867
0.006780081,0.0706,0.077,0.061,0.0738,0.077,0.0211,0.0322,0.0899,0.0867
0.006790197,0.0706,0.077,0.061,0.0738,0.077,0.0247,0.0322,0.0899,0.0867
0.006800312,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.025,0.0899,0.0867
0.006810428,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.025,0.0899,0.0867
0.006820544,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.025,0.0899,0.0867
0.00683066,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.025,0.0899,0.0867
0.006840776,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.0322,0.0899,0.0867
0.006850891,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.025,0.0899,0.0867
0.006861007,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.0322,0.0899,0.0867
0.006871123,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.025,0.0899,0.0899
0.00688124,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.025,0.0899,0.0867
0.006891355,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.025,0.0899,0.0899
0.006901472,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.025,0.0899,0.0899
0.006911587,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.025,0.0899,0.0899
0.006921702,0.0706,0.077,0.061,0.0738,0.0802,0.0211,0.025,0.0899,0.0899
0.006931818,0.0706,0.077,0.061,0.0738,0.0802,0.0247,0.025,0.0899,0.0899
0.006941934,0.0706,0.077,0.061,0.0738,0.0802,0.0282,0.025,0.0899,0.0899
0.00695205,0.0706,0.0738,0.061,0.0738,0.0802,0.0211,0.025,0.0899,0.0899
0.006962166,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0322,0.0899,0.0899
0.006972281,0.0706,0.077,0.061,0.077,0.0802,0.0247,0.0322,0.0899,0.0899
0.006982397,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.025,0.0899,0.0899
0.006992514,0.0706,0.077,0.061,0.077,0.0802,0.0247,0.025,0.0899,0.0899
0.00700263,0.0706,0.077,0.061,0.077,0.0802,0.0282,0.025,0.0899,0.0899
0.007012745,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.025,0.0899,0.0899
0.007022861,0.0706,0.077,0.061,0.077,0.0802,0.0247,0.0322,0.0899,0.0899
0.007032977,0.0706,0.077,0.061,0.077,0.0802,0.0282,0.0322,0.0899,0.0899
0.007043093,0.0706,0.077,0.061,0.077,0.0802,0.0247,0.0322,0.0899,0.0899
